-4.52536, 55.84638, Merchiston Hospital, GB-United Kingdom, +44 1505 328261
-3.77906, 50.28907, South Hams Hospital, GB-United Kingdom, +44 1548 852349
-4.80975, 55.94382, Inverclyde Royal Hospital, GB-United Kingdom, +44 1475 633777
-1.93010, 50.73320, Cedars The, GB-United Kingdom, +44 1202 584070
-0.70292, 51.32430, Ridgewood Centre The, GB-United Kingdom, +44 1276 692919
-2.60394, 51.46160, Tyndalls Park Childrens Centre, GB-United Kingdom, +44 117 923 7998
-0.92717, 52.47731, Market Harborough and District Hospital, GB-United Kingdom, +44 1858 410500
-0.21618, 51.97655, Ernest Gardiner Day Hospital, GB-United Kingdom, +44 1462 670955
-0.98980, 51.14006, Alton Community Hospital, GB-United Kingdom, +44 1420 82811
-1.43003, 53.79590, Leeds Mental Health Teaching NHS Trust, GB-United Kingdom, +44 113 305 5900
-1.30181, 51.67006, Abingdon Mental Health Centre, GB-United Kingdom, +44 1235 205404
0.17800, 51.86659, Herts and Essex General Hospital - RBBPCT, GB-United Kingdom, +44 1279 655191
-1.27925, 50.87297, Rivendale, GB-United Kingdom, +44 1489 578847
-1.05218, 54.53883, Ashwood C M H C Guisborough General Hospital, GB-United Kingdom, +44 1287 284060
-2.26149, 52.38633, Kidderminster General Hospital Bewdley Road Kidderminster, GB-United Kingdom, +44 1562-82342
-0.00809, 52.99060, Pilgrim Hospital Boston, GB-United Kingdom, +44 1205-36480
-2.95239, 50.87499, Chard and District Hospital, GB-United Kingdom, +44 1460 63175
-3.08956, 51.77506, Blaenavon Health Care Unit, GB-United Kingdom, +44 1495 790236
-3.87368, 56.00403, Bonnybridge Hospital, GB-United Kingdom, +44 1324 814685
0.15082, 52.19713, Brookfields Hospital, GB-United Kingdom, +44 1223 723170
-0.13817, 51.56666, Whittington Hospital, GB-United Kingdom, +44 20 7272 3070
0.14201, 52.17543, Addenbrookes NHS Trust, GB-United Kingdom, +44 1223 216311
-5.41842, 56.04198, Argyll and Bute, GB-United Kingdom, +44 1546 602323
-2.00578, 52.46801, Warley Medical Centre The, GB-United Kingdom, +44 121 421 8400
-1.38673, 52.85584, Aston Hall Hospital, GB-United Kingdom, +44 1332 792412
1.11094, 51.27780, East Kent NHS and Social Care Partnership Trust, GB-United Kingdom, +44 1227 812186
-4.31283, 55.88365, Gartnavel General Hospital, GB-United Kingdom, +44 141 211 3000
-3.38552, 51.76395, Baxter Healthcare Ltd, GB-United Kingdom, +44 1685 384609
-2.51329, 53.75514, Beardwood Hospital, GB-United Kingdom, +44 1254 507607
-1.81413, 52.56700, Good Hope General Hospital Sutton Coldfield, GB-United Kingdom, +44 121-378221
-0.25630, 50.84097, Southlands Hospital, GB-United Kingdom, +44 1273 455622
-2.22638, 53.45988, Central Manchester Healthcare Trust, GB-United Kingdom, +44 161 276 1234
1.38700, 51.37823, Spencer Wing The, GB-United Kingdom, +44 1843 234555
-0.08592, 51.50633, Davis Anthony, GB-United Kingdom, +44 20 7403 2828
-1.49649, 53.55911, Barnsley District General Hospital NHS Trust, GB-United Kingdom, +44 1226 730000
1.72858, 52.61763, Northgate Hospital, GB-United Kingdom, +44 1493 337652
-3.31422, 52.52107, Montgomery County Infirmary, GB-United Kingdom, +44 1686 617200
-3.50670, 50.71669, Royal Devon and Exeter Health Care NHS Trust, GB-United Kingdom, +44 1392 411611
-3.54174, 50.47511, Mount Stuart Hospital, GB-United Kingdom, +44 1803 313881
-1.21090, 52.66141, Gorse Hill Hospital, GB-United Kingdom, +44 116 225 5200
-0.13059, 50.83083, Hanover Crescent, GB-United Kingdom, +44 1273 677364
-1.96119, 50.60553, South and East Dorset Primary Care Trust, GB-United Kingdom, +44 1929 422282
-2.04314, 52.69313, White Lodge Community Unit, GB-United Kingdom, +44 1543 506356
-2.20016, 51.00473, Westminster Memorial Hospital, GB-United Kingdom, +44 1747 851535
-2.42690, 53.55396, High Meadows Day Nursery, GB-United Kingdom, +44 1204 388181
-2.70206, 57.68185, Campbell Hospital, GB-United Kingdom, +44 1261 842202
-1.43441, 54.34032, Rutson Hospital, GB-United Kingdom, +44 1609 779911
0.12082, 51.57735, Chadwell Heath Hospital, GB-United Kingdom, +44 20 8983 8000
-1.19404, 53.03151, Nottingham Brain Injury Centre The, GB-United Kingdom, +44 115 968 0202
-3.10141, 51.03243, Pyrland House, GB-United Kingdom, +44 1823 331578
-2.99971, 55.15067, Thomas Hope Hospital, GB-United Kingdom, +44 13873 80417
-0.00564, 50.87517, Victoria Hospital, GB-United Kingdom, +44 1273 474153
-3.21756, 53.27406, Holywell Community Hospital, GB-United Kingdom, +44 1352 713003
-3.93650, 52.21574, Tregaron Community Hospital, GB-United Kingdom, +44 1974 298203
-1.22744, 51.71700, Littlemore Hospital, GB-United Kingdom, +44 1865 778911
-2.61558, 56.77770, Macmillan Nurses, GB-United Kingdom, +44 1356 648315
-0.09108, 50.99121, Colwood Adolescent Services, GB-United Kingdom, +44 1444 441881
-3.56317, 54.53021, West Cumbria Healthcare NHS Trust, GB-United Kingdom, +44 1946 693181
-2.16026, 53.40179, St Thomas Hospital, GB-United Kingdom, +44 161 483 1010
-0.21825, 51.49877, Cambian Healthcare Ltd, GB-United Kingdom, +44 20 7348 5220
-1.85673, 50.81833, St Leonards, GB-United Kingdom, +44 1202 584200
-0.71217, 52.49147, Nuffield Diagnostic Centre, GB-United Kingdom, +44 1536 400090
0.29309, 51.60044, BUPA Hartswood Hospital, GB-United Kingdom, +44 1277 232525
-4.77306, 50.32713, St Austell Community Hospital, GB-United Kingdom, +44 1726 291100
-1.99873, 52.51924, Edward Street Hospital, GB-United Kingdom, +44 121 553 7676
0.45938, 51.71931, St Johns Hospital, GB-United Kingdom, +44 1245 440761
-0.29366, 51.74850, Lambourn Grove Elderly Assessment Unit, GB-United Kingdom, +44 1727 837155
-0.47351, 52.12921, Bedford South Wing Hospital - Kempston Road, GB-Bedford, +44 1234-35512
-2.19833, 51.85840, Wheatstone Day Hospice, GB-United Kingdom, +44 1452 371252
-3.17132, 54.83040, Wigton Hospital, GB-United Kingdom, +44 16973 66600
-1.77672, 52.41753, Solihull Hospital Lode Lane Solihull, GB-United Kingdom, +44 121-711455
-4.63974, 55.44917, Arrol Park Resource Centre, GB-United Kingdom, +44 1292 614909
-2.30931, 53.56575, Bealey Community Hospital, GB-United Kingdom, +44 161 723 2371
0.56225, 50.88767, Conquest Hospital, GB-United Kingdom, +44 1424 755255
-3.16127, 56.12583, Victoria Hosptial, GB-United Kingdom, +44 1592 643355
-1.81484, 50.72817, Douglas House, GB-United Kingdom, +44 1202 418312
-1.85885, 52.53083, Highcroft Hospital, GB-United Kingdom, +44 121 623 5500
-4.86777, 55.79791, Brooksby House Hospital, GB-United Kingdom, +44 1475 672285
-0.71083, 51.52114, Windsor and Maidenhead Community Mental Health Team, GB-United Kingdom, +44 1628 626948
-2.13510, 53.25307, Park Villa, GB-United Kingdom, +44 1625 501314
-3.40941, 50.63082, New Lodge The, GB-United Kingdom, +44 1395 276457
-0.43242, 50.81248, Goring Hall Hospital, GB-United Kingdom, +44 1903 506699
-2.51989, 51.81120, Dilke Hospital, GB-United Kingdom, +44 1594 598100
-0.19146, 51.49494, Cromwell Hospital, GB-United Kingdom, +44 20 7460 2000
0.67337, 51.06358, West View Hospital, GB-United Kingdom, +44 1580 763677
1.30083, 52.92463, Benjamin Court, GB-United Kingdom, +44 1263 511856
-1.25904, 52.36526, University Hospitals Coventry and Warwickshire NHS Trust, GB-United Kingdom, +44 24 76602020
-3.01379, 53.04872, Bupa Yale Hospital, GB-United Kingdom, +44 1978 291306
1.38788, 52.81407, North Walsham Hospital, GB-United Kingdom, +44 1692 500560
-1.34659, 53.41180, Doncaster Gate Hospital, GB-United Kingdom, +44 1709 820000
-0.52436, 51.37798, Runnymede Hospital, GB-United Kingdom, +44 1932 877811
-3.12579, 57.44550, Stephen Hospital, GB-United Kingdom, +44 1340 820215
-1.48590, 53.69489, Pinterfields and Pontefract NHS Trust, GB-United Kingdom, +44 1924 201688
-1.23625, 53.13453, Millbrook Mental Health Unit, GB-United Kingdom, +44 1623 785050
0.16663, 51.47711, Erith Hospital, GB-United Kingdom, +44 20 8308 3131
-2.11668, 50.68699, South and East Dorset Primary Care Trust, GB-United Kingdom, +44 1929 552433
-0.47172, 52.12884, Bedford General Hospital, GB-United Kingdom, +44 1234 355122
-0.26678, 51.53389, Park Royal Centre For Mental Health, GB-United Kingdom, +44 20 8453 2765
1.14022, 52.32326, Gilchrist Birthing Unit, GB-United Kingdom, +44 1379 870600
-1.26012, 51.60444, Didcot Community Hospital, GB-United Kingdom, +44 1235 205860
-3.21687, 53.26583, Lluesty Hospital, GB-United Kingdom, +44 1745 583910
-1.16036, 52.25248, Danetre Hospital, GB-United Kingdom, +44 1327 702113
-0.13441, 51.52229, University College Hospital NHS Trust, GB-United Kingdom, +44 20 7387 9300
-2.77204, 54.04657, Health Services In Cumbria and North Lancashire, GB-United Kingdom, +44 1524 586262
-1.97525, 51.94893, Winchcombe Hospital, GB-United Kingdom, +44 1242 602341
-2.72058, 53.44099, Peasley Cross Hospital, GB-United Kingdom, +44 1744 458393
-0.94732, 52.23973, Princess Marina Hospital, GB-United Kingdom, +44 1604 752323
-1.40345, 50.85857, Hythe Hospital, GB-United Kingdom, +44 23 8084 6046
-1.27583, 52.83624, Mill Lodge, GB-United Kingdom, +44 1509 561615
-1.43273, 50.93059, BUPA Hospital Southampton, GB-United Kingdom, +44 23 8077 5544
-1.50328, 53.68803, Clayton Hospital, GB-United Kingdom, +44 1924 201688
0.27806, 51.13154, Nuffield Hospital - Tunbridge Wells, GB-United Kingdom, +44 1892 552932
-0.30861, 53.75472, Hull and Holderness Community Health NHS Trust, GB-United Kingdom, +44 1482 323303
-3.75137, 51.78116, Larches Community Mental Health Centre The, GB-United Kingdom, +44 1639 849994
-2.26136, 52.38516, Audiology and Hearing Aid Services, GB-United Kingdom, +44 1562 826324
-0.12149, 51.46400, Pulross Intermediate Care Centre, GB-United Kingdom, +44 20 7411 6610
-0.74716, 51.99704, Bletchley Community Hospital, GB-United Kingdom, +44 1908 376415
-1.90329, 50.76857, Addington Clinic, GB-United Kingdom, +44 1202 594231
-4.33774, 57.89232, Migdale Hospital, GB-United Kingdom, +44 1863 766211
-3.90981, 55.80355, Cleland Hospital, GB-United Kingdom, +44 1698 245000
-0.11816, 50.81947, Brighton and Sussex University Hospital Health Care Trust, GB-United Kingdom, +44 1273 696955
-2.21013, 51.32526, Trowbridge Community Hospital, GB-United Kingdom, +44 1225 752558
-0.87372, 52.23815, Isham House, GB-United Kingdom, +44 1604 616100
0.14244, 52.17564, Addenbrookes Hospital Cambridge, GB-United Kingdom, +44 1223-24515
-1.81800, 53.83201, Yorkshire Clinic The, GB-United Kingdom, +44 1274 560311
-2.71709, 56.05548, Edington Cottage Hospital, GB-United Kingdom, +44 1620 897040
-1.15563, 60.14995, Shetland NHS Board, GB-United Kingdom, +44 1595 743000
-2.45103, 50.62106, Weymouth Community Hospital, GB-United Kingdom, +44 1305 760022
-1.42334, 53.74046, Methley Park Hospital, GB-United Kingdom, +44 1977 518518
-0.26732, 51.53092, Central Middlesex Hospital, GB-United Kingdom, +44 20 8965 5733
-3.79235, 55.99853, Forth Valley Acute Operating Division, GB-United Kingdom, +44 1324 678532
-2.63543, 53.44455, Newton Community Hospital, GB-United Kingdom, +44 1925 222731
-3.48416, 50.73098, Exeter Primary Care Trust, GB-United Kingdom, +44 1392 208300
-4.10996, 50.41687, Tamar Surgery Healthport The, GB-United Kingdom, +44 1752 292815
-2.39121, 51.39167, Royal United Hospital NHS Trust, GB-United Kingdom, +44 1225 428331
-3.56454, 54.52985, West Cumberland Hospital Hensingham, GB-United Kingdom, +44 1946-69318
0.72112, 52.08720, Holy and Blessed Trinity Hospital, GB-United Kingdom, +44 1787 310230
-2.47038, 53.09948, Webb Community Service, GB-United Kingdom, +44 1270 614400
-4.02590, 55.84866, Coathill Hospital, GB-United Kingdom, +44 1698 245000
-1.44351, 52.42143, Walsgrave Hospitals NHS Trust, GB-United Kingdom, +44 24 7660 2020
0.56770, 50.88535, BUPA Hospital, GB-United Kingdom, +44 1424 757400
0.53672, 51.58619, St Andrews Hospital, GB-United Kingdom, +44 1268 723800
-4.61566, 53.30334, Penrhos Stanley Hospital Penrhos Beach Road Holyhead, GB-United Kingdom, +44 1407-76600
-0.30665, 51.63153, Disability Foundation The, GB-United Kingdom, +44 20 8954 7373
-0.83821, 53.29040, Nottinghamshire Healthcare NHS Trust, GB-United Kingdom, +44 1777 248321
-1.10991, 53.31768, Bassetlaw District General Hospital, GB-United Kingdom, +44 1909 500990
-0.56525, 50.85447, Arundel and District Hospital, GB-United Kingdom, +44 1903 882543
-0.09229, 51.46838, Kings College Hospital, GB-United Kingdom, +44 20 7737 4000
-4.12439, 51.20452, Chichester Reablement Unit, GB-United Kingdom, +44 1271 865821
-0.46862, 51.75087, Hemel Hempstead General Hospital, GB-United Kingdom, +44 1442 213141
-2.61075, 53.39399, Warrington Hospital, GB-United Kingdom, +44 1925 635911
-0.86203, 51.10616, North Hampshire PCT, GB-United Kingdom, +44 1420 488801
-2.51036, 50.95355, Haydon View, GB-United Kingdom, +44 1935 816713
-2.64591, 50.94607, Magnolia House, GB-United Kingdom, +44 1935 431725
-1.99826, 52.58448, Manor Hosptial Wilbraham Road Walsall, GB-United Kingdom, +44 1922-72117
-3.40163, 50.62052, Exmouth Emergancy Hospital - Minor Injury Unit, GB-United Kingdom, +44 1395 282000
-1.49289, 53.37834, Royal Hallamshire Hospital Sheffield, GB-United Kingdom, +44 114-271190
-2.79873, 54.04176, Royal Lancaster Infirmary - Ashton Road, GB-Scotforth, +44 1524-65944
-3.09487, 53.37043, Arrowe Park Hospital Wirral, GB-United Kingdom, +44 151-678511
-2.68401, 53.78633, Capio Fulwood Hospital, GB-United Kingdom, +44 1772 704111
-3.41137, 52.14728, Builth Cottage Hospital, GB-United Kingdom, +44 1982 552221
-3.04793, 53.78113, South Shore Hospital, GB-United Kingdom, +44 1253 300000
-1.88631, 50.71769, Hahnemann House, GB-United Kingdom, +44 1202 584400
-0.73640, 51.09060, Holy Cross Hospital, GB-United Kingdom, +44 1428 643311
-0.67541, 50.79336, Bognor Regis War Memorial Hospital, GB-United Kingdom, +44 1243 865418
-2.23003, 53.42975, Christies Hospital NHS Trust, GB-United Kingdom, +44 161 446 3000
-3.44957, 56.06826, Lynebank Hospital, GB-United Kingdom, +44 1383 623623
-2.21176, 51.32440, Avon and Wiltshire Mental Health Partnership NHS Trust, GB-United Kingdom, +44 1225 774561
-0.70823, 51.09175, Haslemere and District Community Hospital, GB-United Kingdom, +44 1483 782000
-1.50785, 52.41395, Coventry and Warwickshire Hospital, GB-United Kingdom, +44 24 7622 4055
1.14818, 51.78610, Clacton and District Hospital, GB-United Kingdom, +44 1255 201717
-2.79519, 54.04327, Lancaster and Lakeland Nuffield Hospital, GB-United Kingdom, +44 1524 62345
-0.53338, 53.23794, Lincoln Nuffield Hospital The, GB-United Kingdom, +44 1522 578000
-0.94207, 51.00407, Petersfield Community Hospital, GB-United Kingdom, +44 1730 263221
-3.62101, 50.52054, Brunel Lodge, GB-United Kingdom, +44 1626 356101
-5.56045, 50.12995, Health Services, GB-United Kingdom, +44 1736 575570
-2.82098, 56.48880, Ashludie Hospital, GB-United Kingdom, +44 1382 423000
-1.43346, 54.51715, Middleton St George Hospital and Care Home, GB-United Kingdom, +44 1325 333192
1.44638, 52.46636, All Hallows Hospital, GB-United Kingdom, +44 1986 892728
0.31595, 51.62344, Brentwood Community Hospital, GB-United Kingdom, +44 1708 465000
-3.22413, 51.69345, Aberbargoed and District Hospital, GB-United Kingdom, +44 1443 828728
-2.71337, 53.76133, Croft House, GB-United Kingdom, +44 1772 406918
-1.81014, 53.63467, St Lukes Hospital, GB-United Kingdom, +44 1484 343000
-2.62863, 53.55738, Royal Albert A&E, GB-United Kingdom, +44 1942 244000
-0.03061, 52.07809, Kneesworth House Hospital, GB-United Kingdom, +44 1763 255700
-2.73253, 54.30667, Morcambe Bay Hospitals NHS Trust, GB-United Kingdom, +44 1539 732288
-0.14661, 50.82774, Royal Alexandra Childrens Hospital, GB-United Kingdom, +44 1273 328145
-3.92412, 51.80904, Ammanvalley Hospital, GB-United Kingdom, +44 1269 822226
-1.95225, 52.39855, South Birmingham Primary Care Trust, GB-United Kingdom, +44 121 627 1627
-1.89287, 52.44590, Moor Green, GB-United Kingdom, +44 121 442 3400
-0.80724, 51.81285, Rayners Hedge Rehabilitation Unit, GB-United Kingdom, +44 1296 393319
-1.22232, 51.75082, Warneford Hospital, GB-United Kingdom, +44 1865 741717
-2.22813, 53.80981, Burnley General, GB-United Kingdom, +44 1282 425071
-1.14807, 50.79306, Gosport War Memorial Hospital, GB-United Kingdom, +44 23 9252 4611
0.25564, 52.02358, Saffron Walden Community Hospital, GB-United Kingdom, +44 1799 562900
-1.38087, 54.88927, Eye Infirmary The, GB-United Kingdom, +44 191 528 3616
-3.71105, 50.44570, Southwest Peninsula Strategic Health Authority, GB-United Kingdom, +44 1803 866665
-0.21598, 54.08644, Bridlington and District Hospital, GB-United Kingdom, +44 1262 606666
-0.17577, 51.42673, St Georges Hospital, GB-United Kingdom, +44 20 8672 1255
-3.19779, 55.65149, Hay Lodge Hospital, GB-United Kingdom, +44 1721 722080
-2.59294, 51.49728, North Bristol NHS Trust, GB-United Kingdom, +44 117 959 5392
-1.72052, 53.78502, City Primary Care Trust, GB-United Kingdom, +44 1274 776772
-2.23644, 52.69506, Hutercombe Stafford Hospital The, GB-United Kingdom, +44 1785 840000
-0.11447, 51.34072, Purley Memorial Hospital, GB-United Kingdom, +44 20 8401 3000
-2.11774, 52.50231, Russells Hall Hospital, GB-United Kingdom, +44 1384 456111
-1.56017, 54.98697, Walkergate Hospital, GB-United Kingdom, +44 191 233 6161
-1.42993, 54.97186, South Tyneside District Hospital, GB-United Kingdom, +44 191 454 8888
0.40617, 51.62241, South Essex Partnership, GB-United Kingdom, +44 1277 653596
-1.86421, 52.21833, Alcester Hospital, GB-United Kingdom, +44 1789 762470
-1.47310, 52.92554, PALS Derbyshire Mental Health Trust, GB-United Kingdom, +44 800 027 2128
-0.13513, 52.79773, Welland Hospital, GB-United Kingdom, +44 1775 766800
-3.23039, 55.97202, Ferryfield House, GB-United Kingdom, +44 131 537 6246
-0.80720, 53.06732, Newark Hospital Boundary Road Newark, GB-United Kingdom, +44 1636-68581
-0.09622, 53.54488, Diana Princess Of Wales Hospital The, GB-United Kingdom, +44 1472 874111
1.20657, 52.77550, Chancellor Care Ltd, GB-United Kingdom, +44 1603 872616
-1.13865, 52.99046, Nottingham Nuffield Hospital The, GB-United Kingdom, +44 115 920 9209
-3.43035, 55.33125, Moffat Hospital A708 Moffat, GB-United Kingdom, +44 1683-22003
-2.52408, 57.66912, Chalmers Hospital, GB-United Kingdom, +44 1261 812567
-1.88760, 52.45324, South Birmingham PCT, GB-United Kingdom, +44 121 442 5600
0.89917, 51.91018, Colchester District General Hospital, GB-United Kingdom, +44 1206 747474
-1.49278, 54.98076, Palmer Community Hospital, GB-United Kingdom, +44 191 451 6000
-1.59208, 54.78921, Dryburn Hospital Aykley Heads, GB-United Kingdom, +44 191-333233
-3.71723, 56.29286, St Margarets Hospital, GB-United Kingdom, +44 1764 662246
0.54508, 51.87485, William Julian Courtauld Hospital, GB-United Kingdom, +44 1245 440761
-5.54857, 50.11142, Bolitho House, GB-United Kingdom, +44 1736 575555
-3.93983, 56.12730, Orchard House Day Hospital, GB-United Kingdom, +44 1786 478988
-2.49933, 53.58150, Beaumont Hospital, GB-United Kingdom, +44 1204 404404
-3.23773, 51.63450, Ystrad Mynach Hospital, GB-United Kingdom, +44 1443 811411
-2.49506, 53.53624, Spinney Psychiatric Services, GB-United Kingdom, +44 1942 885300
-0.14046, 51.52358, St Lukes Hospital For The Clergy, GB-United Kingdom, +44 20 7388 4954
-0.26299, 51.95031, Pinehill Hospital, GB-United Kingdom, +44 1462 422822
-1.54336, 52.30895, Warwickshire Nuffield Hospital, GB-United Kingdom, +44 1926 427971
-1.53842, 54.52465, Darlington Primary Care Trust, GB-United Kingdom, +44 1325 743488
0.31923, 50.79027, East Sussex County Healthcare NHS Trust, GB-United Kingdom, +44 1323 471381
-4.26986, 53.12934, Bryn Seiont Hospital The, GB-United Kingdom, +44 1286 673371
-1.15588, 60.15098, Gilbert Bain Hospital, GB-United Kingdom, +44 1595 743000
-4.61584, 53.30438, Ysbyty Penrhos Stanley, GB-United Kingdom, +44 1407 766000
-4.11447, 50.41866, Plymouth Nuffield Hospital The, GB-United Kingdom, +44 1752 775861
-1.48458, 51.20936, Community Mental Health Team, GB-United Kingdom, +44 1264 358180
-3.20939, 51.77518, Gwent Health Care - NHS Trust, GB-United Kingdom, +44 1495 353200
-0.08578, 51.50585, Dermatology, GB-United Kingdom, +44 20 7403 2777
-3.49135, 50.90887, Exeter and District Community Health Service NHS Trust, GB-United Kingdom, +44 1884 235400
-1.58832, 51.65655, Faringdon Day Hospital, GB-United Kingdom, +44 1367 242180
-0.51315, 52.13838, BMI The Manor Hospital, GB-United Kingdom, +44 1234 364252
-3.38480, 51.94904, Brecon War Memorial Hospital, GB-United Kingdom, +44 1874 622443
-2.16749, 53.60650, Highfield Hospital, GB-United Kingdom, +44 1706 655121
-1.46657, 52.91402, Dovedale Day Hospital, GB-United Kingdom, +44 1332 254886
-0.80654, 54.13716, Malton Norton and District Hospital, GB-United Kingdom, +44 1653 693041
-3.02587, 53.33228, Clatterbridge, GB-United Kingdom, +44 151 334 4000
-4.16329, 53.21057, North West Wales NHS Trust, GB-United Kingdom, +44 1248 351127
-3.80240, 51.59425, Port Talbot General Hospital, GB-United Kingdom, +44 1639 862000
-1.37042, 54.86479, Ryhope General Hospital, GB-United Kingdom, +44 191 565 6256
-1.60489, 54.98735, Newcastle Nuffield Hospital, GB-United Kingdom, +44 800 589689
-1.67485, 52.20060, South Warwickshire Primary Care Trust, GB-United Kingdom, +44 1789 261455
-2.18104, 51.20683, Warminster Community Hospital, GB-United Kingdom, +44 1985 212076
-2.20583, 53.52349, Booth Hall Childrens Hospital - Charlestown Road, GB-Manchester, +44 161-795700
-1.77456, 53.72852, Cygnet Hospital At Wyke, GB-United Kingdom, +44 1274 605500
-4.05515, 57.08817, St Vincents Hospital, GB-United Kingdom, +44 1540 661219
-5.02145, 54.90113, Garrick Hospital, GB-United Kingdom, +44 1776 702323
-2.04314, 52.52793, Fresenius Medical Care, GB-United Kingdom, +44 121 533 5588
-3.19890, 55.92981, Astley Ainslie, GB-United Kingdom, +44 131 537 9000
1.29050, 51.13123, Buckland Hospital, GB-United Kingdom, +44 1304 201624
-1.57457, 53.15084, Whitworth Hospital, GB-United Kingdom, +44 1629 580211
-2.59068, 57.66353, Grampian Primary Healthcare NHS Trust, GB-United Kingdom, +44 1261 861361
-0.20346, 52.33352, Hinchingbroke Hospital Huntingdon, GB-United Kingdom, +44 1480-41641
-2.60599, 51.45924, Bristol Centre For Reproductive Medicine, GB-United Kingdom, +44 117 902 1100
-1.49959, 53.55830, Barnsley Primary Care Trust, GB-United Kingdom, +44 1226 777906
-2.61294, 57.34090, Insch and District War Memorial Hospital, GB-United Kingdom, +44 1464 820213
-2.07671, 52.10679, Pershore Cottage Hospital, GB-United Kingdom, +44 1386 502070
-1.68556, 55.17651, St Georges Hospital, GB-United Kingdom, +44 1670 512121
-1.33911, 51.06069, Sarum Road Hospital, GB-United Kingdom, +44 1962 844555
-0.27339, 51.32502, Epsom General Hospital, GB-United Kingdom, +44 1372 735735
-1.77437, 52.41711, Solihull Hospital, GB-United Kingdom, +44 121 424 2000
-1.77342, 53.83739, BML Health Care, GB-United Kingdom, +44 1274 596566
-1.65095, 53.70444, BUPA - Longlands Consulting Rooms, GB-United Kingdom, +44 1924 410610
-2.26378, 55.64781, Coldstream Cottage Hospital, GB-United Kingdom, +44 1890 882417
-2.99927, 52.49309, Bishops Castle Community Hospital, GB-United Kingdom, +44 1588 638220
-3.05793, 56.18644, Cameron Hospital, GB-United Kingdom, +44 1592 712472
-5.09974, 56.82140, Belford Hospital, GB-United Kingdom, +44 1397 702481
-0.97002, 51.74532, Thame Community Hospital, GB-United Kingdom, +44 1844 212727
-0.21742, 51.52242, Kensington and Chelsea Primary Care Trust, GB-United Kingdom, +44 20 8451 8000
-2.01887, 54.74826, Weardale Community Hospital, GB-United Kingdom, +44 1388 528233
-0.00981, 52.99103, Pilgrim Hospital, GB-United Kingdom, +44 1205 364801
-2.72291, 52.05361, Oak House, GB-United Kingdom, +44 1432 279095
-0.15136, 51.52082, Devonshire Hospital, GB-United Kingdom, +44 20 7486 7131
-0.74488, 51.52477, St Marks, GB-United Kingdom, +44 1628 632012
-3.90245, 56.08329, Bannockburn Hospital, GB-United Kingdom, +44 1786 813016
-1.07881, 53.77685, Selby War Memorial Hospital, GB-United Kingdom, +44 1757 702664
-3.76701, 51.76701, Ystradgynlais Community Hospital, GB-United Kingdom, +44 1639 844777
-2.65105, 56.73342, Brechin Infirmary, GB-United Kingdom, +44 1356 622291
-2.12656, 52.79494, Rowley Hall Hospital, GB-United Kingdom, +44 1785 223203
-0.93635, 54.56525, East Cleveland Hospital, GB-United Kingdom, +44 1287 676205
-1.51329, 52.91675, Kingsway Hospital, GB-United Kingdom, +44 1332 362221
-2.09613, 52.59655, New Cross Hospital Wolverhampton, GB-United Kingdom, +44 1902-30799
-2.72627, 54.93983, Brampton Cottage Hospital, GB-United Kingdom, +44 16977 2534
-1.23626, 53.13450, Kings Mill Centre The, GB-United Kingdom, +44 1623 622515
-0.74156, 51.31968, Frimley Park Hospital, GB-United Kingdom, +44 1276 604604
-2.36601, 53.88528, Clitheroe Community Hospital, GB-United Kingdom, +44 1200 427311
-2.59691, 56.55456, Arbroath, GB-United Kingdom, +44 1241 872584
-1.10928, 53.31430, Bassetlaw Hospital Kilton Hill Worksop, GB-United Kingdom, +44 1909-50099
-0.22360, 51.43577, Parkside Hospital, GB-United Kingdom, +44 20 89718000
-2.09150, 55.87095, Eyemouth Day Hospital, GB-United Kingdom, +44 18907 51101
-0.15599, 52.78449, Spalding Community Mental Health, GB-United Kingdom, +44 1775 760525
-1.95583, 52.47171, Woodbourne, GB-United Kingdom, +44 121 434 4343
-1.94102, 52.30828, Rowan Day Hospital, GB-United Kingdom, +44 1527 488621
-0.78454, 51.21948, Farnham Community Hospital, GB-United Kingdom, +44 1483 782000
-0.55652, 51.31495, Woking Community Hospital, GB-United Kingdom, +44 1483 715911
-3.45444, 55.12847, Lochmaben Hospital, GB-United Kingdom, +44 1387 810255
-4.05140, 51.09124, North Devon District Hospital, GB-United Kingdom, +44 1271 322577
-1.98786, 52.52735, Patient Advice And Liaison Service, GB-United Kingdom, +44 121 607 3369
-1.63305, 54.98428, Hunters Moor Hospital, GB-United Kingdom, +44 191 219 5661
1.26157, 52.63342, Norwich Community Hospital, GB-United Kingdom, +44 1603 776776
-1.78626, 53.83345, Shipley Hospital, GB-United Kingdom, +44 1274 773390
-2.56094, 55.47359, Sister Margaret Cottage Hospital, GB-United Kingdom, +44 1835 863212
-1.91808, 55.30886, Coquetdale Cottage Hospital, GB-United Kingdom, +44 1669 620555
-3.23306, 55.95863, Royal Victoria Hospital, GB-United Kingdom, +44 131 537 5000
-3.19161, 55.94476, Edinburgh Royal Infirmary Eh3, GB-United Kingdom, +44 131-536100
-0.16533, 51.55320, Royal Free Hospital The, GB-United Kingdom, +44 20 7794 0500
-1.85863, 53.70478, Calderdale Royal Hospital Skircoat Green, GB-United Kingdom, +44 1422-35717
-2.42555, 52.03603, Ledbury Community Health and Care Centre, GB-United Kingdom, +44 1531 632488
